id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
2608,EPGD,large_airport,Gdańsk Lech Wałęsa Airport,54.377602,18.4662,489,EU,PL,PL-PM,Gdańsk,yes,EPGD,GDN,EPGD,,http://www.airport.gdansk.pl/,https://en.wikipedia.org/wiki/Gda%C5%84sk_Lech_Wa%C5%82%C4%99sa_Airport,Gdańsk-Rębiechowo
2609,EPKK,large_airport,Kraków John Paul II International Airport,50.077702,19.7848,791,EU,PL,PL-MA,Balice,yes,EPKK,KRK,EPKK,,http://www.krakowairport.pl/en/,https://en.wikipedia.org/wiki/Kraków_John_Paul_II_International_Airport,Krakov
2613,EPKT,medium_airport,Katowice Wojciech Korfanty International Airport,50.476015,19.080705,995,EU,PL,PL-SL,Katowice,yes,EPKT,KTW,EPKT,,http://katowice.airport.com,https://en.wikipedia.org/wiki/Katowice_International_Airport,"Pyrzowice, Dąbrowa Górnicza, Katowice, Silesia, GOP, Silesia Metropolis, Gliwice, Piekary Śląskie, Bytom, Zabrze, Sosnowiec"
309484,EPLB,medium_airport,Lublin Airport,51.240157,22.713461,633,EU,PL,PL-LU,Lublin,yes,EPLB,LUZ,EPLB,,,https://en.wikipedia.org/wiki/Lublin_Airport,
2616,EPLL,medium_airport,Łódź Władysław Reymont Airport,51.721901,19.3981,604,EU,PL,PL-LD,Łódź,yes,EPLL,LCJ,EPLL,,https://www.lodz-airport.pl/en,https://en.wikipedia.org/wiki/%C5%81%C3%B3d%C5%BA_W%C5%82adys%C5%82aw_Reymont_Airport,Lublinek
2622,EPMO,medium_airport,Modlin Airport,52.451099,20.6518,341,EU,PL,PL-MZ,Nowy Dwór Mazowiecki,yes,EPMO,WMI,EPMO,,http://modlinairport.pl/,https://en.wikipedia.org/wiki/Warsaw_Modlin_Airport,"Warsaw, Warszawa"
2625,EPPO,medium_airport,Poznań-Ławica Airport,52.421598,16.823359,308,EU,PL,PL-WP,Poznań,yes,EPPO,POZ,EPPO,,https://poznanairport.pl,https://en.wikipedia.org/wiki/Pozna%C5%84-%C5%81awica_Airport,Poznań–Ławica Henryk Wieniawski Airport
2606,EPRU,small_airport,Częstochowa-Rudniki Airport,50.884716,19.201842,860,EU,PL,PL-SL,Rudniki,no,EPRU,CZW,EPRU,,,https://pl.wikipedia.org/wiki/Lotnisko_Cz%C4%99stochowa-Rudniki,
2629,EPRZ,medium_airport,Rzeszów-Jasionka Airport,50.109791,22.024155,693,EU,PL,PL-PK,Jasionka,yes,EPRZ,RZE,EPRZ,,https://www.rzeszowairport.pl,https://en.wikipedia.org/wiki/Rzesz%C3%B3w-Jasionka_Airport,
2630,EPSC,medium_airport,Solidarity Szczecin–Goleniów Airport,53.584702,14.9022,154,EU,PL,PL-ZP,Glewice,yes,EPSC,SZZ,EPSC,,http://www.airport.com.pl/en/index.php,https://en.wikipedia.org/wiki/Szczecin-Goleni%C3%B3w_%22Solidarno%C5%9B%C4%87%22_Airport,Solidarność
2635,EPSY,medium_airport,Olsztyn-Mazury Airport,53.481899,20.9377,463,EU,PL,PL-WN,Szymany,yes,EPSY,SZY,EPSY,,http://mazuryairport.pl/,https://en.wikipedia.org/wiki/Olsztyn-Mazury_Airport,
2637,EPWA,large_airport,Warsaw Chopin Airport,52.165699,20.9671,362,EU,PL,PL-MZ,Warsaw,yes,EPWA,WAW,EPWA,,http://www.lotnisko-chopina.pl/?lang=en,https://en.wikipedia.org/wiki/Warsaw_Frederic_Chopin_Airport,"Okęcie, Warszawa"
2638,EPWR,medium_airport,Copernicus Wrocław Airport,51.103719,16.882096,404,EU,PL,PL-DS,Wrocław,yes,EPWR,WRO,EPWR,,http://www.airport.wroclaw.pl/en/index.php,https://en.wikipedia.org/wiki/Copernicus_Airport_Wroc%C5%82aw,"Strachowice, Breslau, Wroclaw"
2639,EPZG,medium_airport,Zielona Góra-Babimost Airport,52.1385,15.7986,194,EU,PL,PL-LB,Nowe Kramsko,yes,EPZG,IEG,EPZG,,http://www.lotnisko.zielonagora.pl/,https://en.wikipedia.org/wiki/Zielona_G%C3%B3ra_Airport,
2646,ESDF,medium_airport,Ronneby Airport,56.266701,15.265,191,EU,SE,SE-K,Ronneby,yes,ESDF,RNB,ESDF,,https://www.swedavia.com/ronneby/,https://en.wikipedia.org/wiki/Ronneby_Airport,
2648,ESGG,large_airport,Göteborg Landvetter Airport,57.6628,12.2798,506,EU,SE,SE-Q,Göteborg,yes,ESGG,GOT,ESGG,,https://www.swedavia.com/landvetter/,https://en.wikipedia.org/wiki/G%C3%B6teborg_Landvetter_Airport,"Göteborg-Landvetter, Gothenburg"
2649,ESGJ,medium_airport,Jönköping Airport,57.75759888,14.06869984,741,EU,SE,SE-F,Jönköping,yes,ESGJ,JKG,ESGJ,,http://www.lfv.se/templates/LFV_AirportStartPage____1672.aspx,https://en.wikipedia.org/wiki/J%C3%B6nk%C3%B6ping_Airport,
2651,ESGL,small_airport,Lidköping-Hovby Airport,58.4655,13.1744,200,EU,SE,SE-Q,Lidköping,no,ESGL,LDK,ESGL,,http://www.lidkopingairport.com/,https://en.wikipedia.org/wiki/Lidk%C3%B6ping-Hovby_Airport,
2652,ESGP,medium_airport,Säve Airport,57.7747,11.8704,59,EU,SE,SE-Q,Göteborg,no,ESGP,GSE,ESGP,,https://www.saveflygplats.com/,https://en.wikipedia.org/wiki/S%C3%A4ve_Airport,"Göteborg City Airport, Gothenburg City Airport"
2653,ESGR,medium_airport,Skövde Airport,58.456402,13.9727,324,EU,SE,SE-Q,Skövde,no,ESGR,KVB,ESGR,,,https://en.wikipedia.org/wiki/Sk%C3%B6vde_Airport,
2654,ESGT,medium_airport,Trollhättan-Vänersborg Airport,58.31809998,12.34500027,137,EU,SE,SE-Q,Trollhättan,yes,ESGT,THN,ESGT,,,https://en.wikipedia.org/wiki/Trollh%C3%A4ttan-V%C3%A4nersborg_Airport,
2658,ESKK,medium_airport,Karlskoga Airport,59.345901,14.4959,407,EU,SE,SE-T,Karlskoga,no,ESKK,KSK,ESKK,,https://karlskoga-airport.se/,https://en.wikipedia.org/wiki/Karlskoga_Airport,
2659,ESKM,medium_airport,Mora Airport,60.957901,14.5114,634,EU,SE,SE-W,Mora,yes,ESKM,MXX,ESKM,,,https://en.wikipedia.org/wiki/Mora-Siljan_Airport,
2660,ESKN,medium_airport,Stockholm Skavsta Airport,58.788601,16.912201,140,EU,SE,SE-D,Nyköping,yes,ESKN,NYO,ESKN,,,https://en.wikipedia.org/wiki/Stockholm-Skavsta_Airport,
2664,ESMK,medium_airport,Kristianstad Airport,55.9217,14.0855,76,EU,SE,SE-M,Kristianstad,no,ESMK,KID,ESMK,,https://kidairport.com,https://en.wikipedia.org/wiki/Kristianstad_Airport,
2666,ESMO,small_airport,Oskarshamn Airport,57.350498,16.497999,96,EU,SE,SE-H,Oskarshamn,no,ESMO,OSK,ESMO,,,https://en.wikipedia.org/wiki/Oskarshamn_Airport,
2668,ESMQ,medium_airport,Kalmar Airport,56.685501,16.2876,17,EU,SE,SE-H,Kalmar,yes,ESMQ,KLR,ESMQ,,,https://en.wikipedia.org/wiki/Kalmar_Airport,
2669,ESMS,medium_airport,Malmö Sturup Airport,55.535564,13.376327,236,EU,SE,SE-M,Malmö,yes,ESMS,MMX,ESMS,,http://www.swedavia.com/malmo/,https://en.wikipedia.org/wiki/Malm%C3%B6_Airport,
2670,ESMT,medium_airport,Halmstad Airport,56.69110107,12.82019997,101,EU,SE,SE-N,Halmstad,yes,ESMT,HAD,ESMT,,,https://en.wikipedia.org/wiki/Halmstad_Airport,
2672,ESMX,medium_airport,Växjö Kronoberg Airport,56.92910004,14.72799969,610,EU,SE,SE-G,Växjö,yes,ESMX,VXO,ESMX,,,https://en.wikipedia.org/wiki/V%C3%A4xj%C3%B6_Airport,
2675,ESND,small_airport,Sveg Airport,62.047798,14.4229,1178,EU,SE,SE-Z,Sveg,yes,ESND,EVG,ESND,,,https://en.wikipedia.org/wiki/Sveg_Airport,
2676,ESNG,medium_airport,Gällivare Airport,67.13240051,20.81459999,1027,EU,SE,SE-BD,Gällivare,yes,ESNG,GEV,ESNG,,,https://en.wikipedia.org/wiki/G%C3%A4llivare_Airport,
2679,ESNK,medium_airport,Kramfors-Sollefteå Höga Kusten Airport,63.048599,17.7689,34,EU,SE,SE-Y,Nyland,yes,ESNK,KRF,ESNK,,,https://en.wikipedia.org/wiki/Kramfors_Airport,
2680,ESNL,medium_airport,Lycksele Airport,64.548302,18.7162,705,EU,SE,SE-AC,Lycksele,yes,ESNL,LYC,ESNL,,,https://en.wikipedia.org/wiki/Lycksele_Airport,
2682,ESNN,medium_airport,Sundsvall-Härnösand Airport,62.52809906,17.44389915,16,EU,SE,SE-Y,Sundsvall/ Härnösand,yes,ESNN,SDL,ESNN,,,https://en.wikipedia.org/wiki/Sundsvall-H%C3%A4rn%C3%B6sand_Airport,
2683,ESNO,medium_airport,Örnsköldsvik Airport,63.40829849,18.98999977,354,EU,SE,SE-Y,Örnsköldsvik,yes,ESNO,OER,ESNO,,,https://en.wikipedia.org/wiki/%C3%96rnsk%C3%B6ldsvik_Airport,
2685,ESNQ,medium_airport,Kiruna Airport,67.8219986,20.33679962,1508,EU,SE,SE-BD,Kiruna,yes,ESNQ,KRN,ESNQ,,https://www.swedavia.com/kiruna/,https://en.wikipedia.org/wiki/Kiruna_Airport,
2687,ESNS,medium_airport,Skellefteå Airport,64.62480164,21.07690048,157,EU,SE,SE-AC,Skellefteå,yes,ESNS,SFT,ESNS,,,https://en.wikipedia.org/wiki/Skellefte%C3%A5_Airport,
2689,ESNU,medium_airport,Umeå Airport,63.79180145,20.28280067,24,EU,SE,SE-AC,Umeå,yes,ESNU,UME,ESNU,,https://www.swedavia.com/umea/,https://en.wikipedia.org/wiki/Ume%C3%A5_Airport,
2690,ESNV,medium_airport,Vilhelmina South Lapland Airport,64.579102,16.833599,1140,EU,SE,SE-AC,Vilhelmina,yes,ESNV,VHM,ESNV,,,https://en.wikipedia.org/wiki/Vilhelmina_Airport,
2691,ESNX,medium_airport,Arvidsjaur Airport,65.59030151,19.28190041,1245,EU,SE,SE-BD,Arvidsjaur,yes,ESNX,AJR,ESNX,,,https://en.wikipedia.org/wiki/Arvidsjaur_Airport,
2692,ESNY,medium_airport,Söderhamn Airport,61.261501,17.0991,88,EU,SE,SE-X,Söderhamn,no,ESNY,SOO,ESNY,,http://www.flygstaden.se/flygf-ltet,https://en.wikipedia.org/wiki/S%C3%B6derhamn_Airport,
2693,ESOE,medium_airport,Örebro Airport,59.22370148,15.03800011,188,EU,SE,SE-T,Örebro,yes,ESOE,ORB,ESOE,,,https://en.wikipedia.org/wiki/%C3%96rebro_Airport,
2694,ESOH,small_airport,Hagfors Airport,60.0201,13.5789,474,EU,SE,SE-S,Råda,yes,ESOH,HFS,ESOH,,,https://en.wikipedia.org/wiki/Hagfors_Airport,
2695,ESOK,medium_airport,Karlstad Airport,59.444698,13.3374,352,EU,SE,SE-S,Karlstad,yes,ESOK,KSD,ESOK,,https://www.ksdarprt.se/,https://en.wikipedia.org/wiki/Karlstad_Airport,
2696,ESOW,medium_airport,Stockholm Västerås Airport,59.58940125,16.63360023,21,EU,SE,SE-U,Stockholm / Västerås,yes,ESOW,VST,ESOW,,,https://en.wikipedia.org/wiki/Stockholm-V%C3%A4ster%C3%A5s_Airport,
2701,ESSA,large_airport,Stockholm-Arlanda Airport,59.64849,17.928829,137,EU,SE,SE-AB,Stockholm,yes,ESSA,ARN,ESSA,,http://www.swedavia.se/arlanda/,https://en.wikipedia.org/wiki/Stockholm-Arlanda_Airport,
2702,ESSB,medium_airport,Stockholm-Bromma Airport,59.35440063,17.94169998,47,EU,SE,SE-AB,Stockholm,yes,ESSB,BMA,ESSB,,,https://en.wikipedia.org/wiki/Stockholm-Bromma_Airport,
2703,ESSD,medium_airport,Dala Airport,60.422001,15.5152,503,EU,SE,SE-W,Borlange,yes,ESSD,BLE,ESSD,,https://www.dalaflyget.se/,https://en.wikipedia.org/wiki/Borl%C3%A4nge_Airport,
2704,ESSF,small_airport,Hultsfred Airport,57.525799,15.8233,366,EU,SE,SE-H,Hultsfred,no,ESSF,HLF,ESSF,,https://www.hultsfredairport.se,https://en.wikipedia.org/wiki/Hultsfred_Airport,
2705,ESSK,medium_airport,Gävle Sandviken Airport,60.5933,16.951401,224,EU,SE,SE-X,Gävle / Sandviken,no,ESSK,GVX,ESSK,,,https://en.wikipedia.org/wiki/G%C3%A4vle-Sandviken_Airport,
2706,ESSL,medium_airport,Linköping City Airport,58.40620041,15.68050003,172,EU,SE,SE-E,Linköping,yes,ESSL,LPI,ESSL,,http://www.linkopingsflygplats.se/,https://en.wikipedia.org/wiki/Link%C3%B6ping_SAAB_Airport,
2707,ESSP,medium_airport,Norrköping Airport,58.5862999,16.25060081,32,EU,SE,SE-E,Norrköping,yes,ESSP,NRK,ESSP,,,https://en.wikipedia.org/wiki/Norrk%C3%B6ping_Airport,Kungsangen
2708,ESST,medium_airport,Torsby Airport,60.1576,12.9913,393,EU,SE,SE-S,Torsby,yes,ESST,TYF,ESST,,http://www.torsbyflygplats.se,https://en.wikipedia.org/wiki/Torsby_Airport,
2709,ESSU,medium_airport,Eskilstuna Airport,59.351101,16.708401,139,EU,SE,SE-D,Eskilstuna,no,ESSU,EKT,ESSU,,https://www.eskilstunaflygplats.se/,https://en.wikipedia.org/wiki/Eskilstuna_Airport,
2710,ESSV,medium_airport,Visby Airport,57.66279984,18.34620094,164,EU,SE,SE-I,Visby,yes,ESSV,VBY,ESSV,,https://www.swedavia.com/visby/,https://en.wikipedia.org/wiki/Visby_Airport,
29369,ESSW,small_airport,Västervik Airport,57.779999,16.5236,118,EU,SE,SE-H,Västervik,no,ESSW,VVK,ESSW,,http://www.essw.se,https://sv.wikipedia.org/wiki/V%C3%A4sterviks_flygplats,"Vastervik, essw, Västervik"
2713,ESUD,medium_airport,Storuman Airport,64.960899,17.6966,915,EU,SE,SE-AC,Storuman,no,ESUD,SQO,ESUD,,,https://en.wikipedia.org/wiki/Storuman_Airport,
2715,ESUP,small_airport,Pajala Airport,67.244569,23.074894,542,EU,SE,SE-BD,Pajala,yes,ESUP,PJA,ESUP,,https://www.pajala.se/pajala-airport/,https://en.wikipedia.org/wiki/Pajala_Airport,
2716,ESUT,small_airport,Hemavan Airport,65.806099,15.0828,1503,EU,SE,SE-AC,Hemavan,yes,ESUT,HMV,ESUT,,,https://en.wikipedia.org/wiki/Hemavan_Airport,
2724,ETHF,medium_airport,Fritzlar Army Airfield,51.1146,9.286,565,EU,DE,DE-HE,Fritzlar,no,ETHF,FRZ,ETHF,,,https://en.wikipedia.org/wiki/Fritzlar_Air_Base,Heeresflugplatz Fritzlar
2734,ETMN,medium_airport,Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,53.767689,8.659201,74,EU,DE,DE-NI,Wurster Nordseeküste,yes,ETMN,FCN,ETMN,,,https://en.wikipedia.org/wiki/Nordholz_Naval_Airbase,"Cuxhaven, Fliegerhorst Nordholz, Flughafen Cuxhaven/Nordholz"
2739,ETNL,medium_airport,Rostock-Laage Airport,53.918201,12.2783,138,EU,DE,DE-MV,Laage,yes,ETNL,RLG,ETNL,,,https://en.wikipedia.org/wiki/Rostock-Laage_Airport,
2747,ETOU,medium_airport,Wiesbaden Army Airfield,50.04980087,8.325400352,461,EU,DE,DE-HE,Wiesbaden,no,ETOU,WIE,ETOU,,,https://en.wikipedia.org/wiki/Wiesbaden_Army_Airfield,
2753,ETSI,medium_airport,Ingolstadt Manching Airport,48.71569824,11.5340004,1202,EU,DE,DE-BY,Manching,no,ETSI,IGS,ETSI,,,https://en.wikipedia.org/wiki/Ingolstadt_Manching_Airport,
2757,EVLA,medium_airport,Liepāja International Airport,56.517502,21.096901,16,EU,LV,LV-112,Liepāja,no,EVLA,LPX,EVLA,,http://www.liepaja-airport.lv/,https://en.wikipedia.org/wiki/Liep%C4%81ja_International_Airport,
2758,EVRA,large_airport,Riga International Airport,56.923599,23.9711,36,EU,LV,LV-062,Riga,yes,EVRA,RIX,EVRA,,http://www.riga-airport.com/,https://en.wikipedia.org/wiki/Riga_International_Airport,
2759,EVVA,small_airport,Ventspils International Airport,57.3578,21.544201,19,EU,LV,LV-VEN,Ventspils,no,EVVA,VNT,EVVA,,https://www.airport.ventspils.lv/,https://en.wikipedia.org/wiki/Ventspils_International_Airport,
2760,EYKA,medium_airport,Kaunas International Airport,54.96390152,24.08480072,256,EU,LT,LT-KU,Kaunas,yes,EYKA,KUN,EYKA,,http://www.kaunasair.lt/index.php?lang=2&m=2&p=210,https://en.wikipedia.org/wiki/Kaunas_Airport,Kauno tarptautinis Oro Uostas
2762,EYPA,medium_airport,Palanga International Airport,55.97320175,21.09390068,33,EU,LT,LT-KL,Palanga,yes,EYPA,PLQ,EYPA,,http://www.palanga-airport.lt/,https://en.wikipedia.org/wiki/Palanga_International_Airport,
2764,EYSA,medium_airport,Šiauliai International Airport,55.89390182,23.39500046,443,EU,LT,LT-SA,Šiauliai,no,EYSA,SQQ,EYSA,,http://www.airport.siauliai.lt/,https://en.wikipedia.org/wiki/%C5%A0iauliai_International_Airport,"Zokniai Airport, Zoknių oro uostas"
2766,EYVI,large_airport,Vilnius International Airport,54.634102,25.285801,648,EU,LT,LT-VL,Vilnius,yes,EYVI,VNO,EYVI,,http://www.vilnius-airport.lt/en/,https://en.wikipedia.org/wiki/Vilnius_International_Airport,
2767,FAAB,medium_airport,Alexander Bay Airport,-28.575001,16.5333,98,AF,ZA,ZA-NC,Alexander Bay,no,FAAB,ALJ,FAAB,,,https://en.wikipedia.org/wiki/Alexander_Bay_Airport,Kortdoorn
2768,FAAG,medium_airport,Aggeneys Airport,-29.281799,18.8139,2648,AF,ZA,ZA-NC,Aggeneys,no,FAAG,AGZ,FAAG,,,https://en.wikipedia.org/wiki/Aggeneys_Airport,
2769,FAAL,small_airport,Alldays Airport,-22.679001,29.0555,2600,AF,ZA,ZA-NP,Alldays,no,FAAL,ADY,FAAL,,,https://en.wikipedia.org/wiki/Alldays_Airport,
2771,FABE,medium_airport,Bisho Airport,-32.897099,27.2791,1950,AF,ZA,ZA-EC,Bisho,no,FABE,BIY,FABE,,,https://en.wikipedia.org/wiki/Bhisho_Airport,
2772,FABL,medium_airport,Bram Fischer International Airport,-29.092699,26.302401,4457,AF,ZA,ZA-FS,Bloemfontain,yes,FABL,BFN,FABL,,,https://en.wikipedia.org/wiki/Bloemfontein_Airport,
2775,FACT,large_airport,Cape Town International Airport,-33.96480179,18.60169983,151,AF,ZA,ZA-WC,Cape Town,yes,FACT,CPT,FACT,,http://www.airports.co.za/home.asp?pid=229,https://en.wikipedia.org/wiki/Cape_Town_International_Airport,"Kaapstad Internasionale Lughawe, CTIA, DF Malan Airport"
2779,FAEL,medium_airport,King Phalo Airport,-33.035599,27.825899,435,AF,ZA,ZA-EC,East London,yes,FAEL,ELS,FAEL,,http://www.airports.co.za/home.asp?pid=415,https://en.wikipedia.org/wiki/East_London_Airport,
2782,FAGC,medium_airport,Grand Central Airport,-25.98629951,28.14010048,5325,AF,ZA,ZA-GT,Midrand,no,FAGC,GCJ,FAGC,,,https://en.wikipedia.org/wiki/Grand_Central_Airport,
2783,FAGG,medium_airport,George Airport,-34.0056,22.378902,648,AF,ZA,ZA-WC,George,yes,FAGG,GRJ,FAGG,,,https://en.wikipedia.org/wiki/George_Airport,PW Botha Airport
27283,FAGI,small_airport,Giyani Airport,-23.2833,30.65,1584,AF,ZA,ZA-NP,Giyani,no,FAGI,GIY,FAGI,,,https://af.wikipedia.org/wiki/Giyani-lughawe,
2784,FAGM,medium_airport,Rand Airport,-26.2425,28.151199,5483,AF,ZA,ZA-GT,Johannesburg,no,FAGM,QRA,FAGM,,,https://en.wikipedia.org/wiki/Rand_Airport,
29948,FAHL,small_airport,Hluhluwe Airport,-28.01660499,32.27517128,249,AF,ZA,ZA-NL,Hluhluwe,no,FAHL,HLW,FAHL,,,https://en.wikipedia.org/wiki/Hluhluwe_Airport,
2789,FAHR,medium_airport,Harrismith Airport,-28.2351,29.106199,5585,AF,ZA,ZA-FS,Harrismith,no,FAHR,HRS,FAHR,,,https://en.wikipedia.org/wiki/Harrismith_Airport,
2793,FAKD,medium_airport,P C Pelser Airport,-26.871099,26.718,4444,AF,ZA,ZA-NW,Klerksdorp,no,FAKD,KXE,FAKD,,,https://en.wikipedia.org/wiki/Klerksdorp_Airport,
2794,FAKM,medium_airport,Kimberley Airport,-28.80279922,24.76519966,3950,AF,ZA,ZA-NC,Kimberley,yes,FAKM,KIM,FAKM,,,https://en.wikipedia.org/wiki/Kimberley_Airport,
2795,FAKN,medium_airport,Kruger Mpumalanga International Airport,-25.38319969,31.10560036,2829,AF,ZA,ZA-MP,Mpumalanga,yes,FAKN,MQP,FAKN,,,https://en.wikipedia.org/wiki/Kruger_Mpumalanga_International_Airport,
2798,FAKU,medium_airport,Johan Pienaar Airport,-27.45669937,23.41139984,4382,AF,ZA,ZA-NC,Kuruman,no,FAKU,KMH,FAKU,,,https://en.wikipedia.org/wiki/Johan_Pienaar_Airport,
2799,FAKZ,medium_airport,Kleinsee Airport,-29.68840027,17.09399986,270,AF,ZA,ZA-NC,Kleinsee,no,FAKZ,KLZ,FAKZ,,,https://en.wikipedia.org/wiki/Kleinzee_Airport,
2800,FALA,medium_airport,Lanseria International Airport,-25.938499,27.9261,4517,AF,ZA,ZA-GT,Johannesburg,yes,FALA,HLA,FALA,,,https://en.wikipedia.org/wiki/Lanseria_Airport,
300795,FALE,large_airport,King Shaka International Airport,-29.61444444,31.11972222,295,AF,ZA,ZA-NL,Durban,yes,FALE,DUR,FALE,,,https://en.wikipedia.org/wiki/King_Shaka_International_Airport,La Mercy Airport
2805,FALW,medium_airport,Langebaanweg Airport,-32.96889877,18.1602993,108,AF,ZA,ZA-WC,Langebaanweg,no,FALW,SDB,FALW,,,https://en.wikipedia.org/wiki/AFB_Langebaanweg,
2806,FALY,medium_airport,Ladysmith Airport,-28.58169937,29.74970055,3548,AF,ZA,ZA-NL,Ladysmith,no,FALY,LAY,FALY,,,https://en.wikipedia.org/wiki/Ladysmith_Airport,
2808,FAMD,medium_airport,Malamala Airport,-24.816866,31.544085,1124,AF,ZA,ZA-MP,Malamala,no,FAMD,AAM,FAMD,,,https://en.wikipedia.org/wiki/Mala_Mala_Airport,
2809,FAMG,medium_airport,Margate Airport,-30.85740089,30.34300041,495,AF,ZA,ZA-NL,Margate,yes,FAMG,MGH,FAMG,,,https://en.wikipedia.org/wiki/Margate_Airport,
2812,FAMM,medium_airport,Mmabatho International Airport,-25.79840088,25.54800034,4181,AF,ZA,ZA-NW,Mafeking,yes,FAMM,MBD,FAMM,,,https://en.wikipedia.org/wiki/Mmabatho_International_Airport,Mafikeng
2816,FANC,medium_airport,Newcastle Airport,-27.77059937,29.9769001,4074,AF,ZA,ZA-NL,Newcastle,no,FANC,NCS,FANC,,,https://en.wikipedia.org/wiki/Newcastle_Airport_(South_Africa),
27289,FANS,small_airport,Nelspruit Airport,-25.5,30.91379929,2875,AF,ZA,ZA-MP,Nelspruit,no,FANS,NLP,FANS,,,https://en.wikipedia.org/wiki/Nelspruit_Airport,
2818,FAOB,small_airport,Overberg Airport,-34.563474,20.252438,52,AF,ZA,ZA-WC,Overberg,no,FAOB,OVG,FAOB,,,https://en.wikipedia.org/wiki/AFB_Overberg,
31055,FAOR,large_airport,O.R. Tambo International Airport,-26.1392,28.246,5558,AF,ZA,ZA-GT,Johannesburg,yes,FAOR,JNB,FAOR,,https://ortambo-airport.com/index.html,https://en.wikipedia.org/wiki/O._R._Tambo_International_Airport,"Johannesburg International Airport, FAJS"
27290,FAPA,small_airport,Port Alfred Airport,-33.555057,26.881656,275,AF,ZA,ZA-EC,Port Alfred,no,FAPA,AFD,FAPA,,,https://en.wikipedia.org/wiki/Port_Alfred_Airport,"Port Alfred Aerodrome, Port Alfred Airfield"
2820,FAPE,medium_airport,Chief Dawid Stuurman International Airport,-33.984901,25.6173,226,AF,ZA,ZA-EC,Gqeberha (Port Elizabeth),yes,FAPE,PLZ,FAPE,,http://www.acsa.co.za/home.asp?pid=236,https://en.wikipedia.org/wiki/Chief_Dawid_Stuurman_International_Airport,"H F Verwoerd Airport, Port Elizabeth International Airport"
2821,FAPG,medium_airport,Plettenberg Bay Airport,-34.08816,23.328723,465,AF,ZA,ZA-WC,Plettenberg Bay,no,FAPG,PBZ,FAPG,,,https://en.wikipedia.org/wiki/Plettenberg_Bay_Aerodrome,
2822,FAPH,medium_airport,Hendrik Van Eck Airport,-23.93720055,31.15539932,1432,AF,ZA,ZA-NP,Phalaborwa,yes,FAPH,PHW,FAPH,,,https://en.wikipedia.org/wiki/Hendrik_Van_Eck_Airport,
2825,FAPM,medium_airport,Pietermaritzburg Airport,-29.64900017,30.39870071,2423,AF,ZA,ZA-NL,Pietermaritzburg,yes,FAPM,PZB,FAPM,,,https://en.wikipedia.org/wiki/Pietermaritzburg_Airport,
2826,FAPN,small_airport,Pilanesberg International Airport,-25.333799,27.173401,3412,AF,ZA,ZA-NW,Pilanesberg,no,FAPN,NTY,FAPN,,,https://en.wikipedia.org/wiki/Pilanesberg_International_Airport,
2827,FAPP,medium_airport,Polokwane International Airport,-23.845269,29.458615,4076,AF,ZA,ZA-NP,Polokwane,yes,FAPP,PTG,FAPP,,,https://en.wikipedia.org/wiki/Polokwane_International_Airport,"FAPB,  AFB Pietersburg,  Pietersburg International Airport, Gateway International Airport"
2831,FARB,medium_airport,Richards Bay Airport,-28.74099922,32.09209824,109,AF,ZA,ZA-NL,Richards Bay,yes,FARB,RCB,FARB,,,https://en.wikipedia.org/wiki/Richards_Bay_Airport,
2833,FARS,medium_airport,Robertson Airport,-33.812199,19.9028,640,AF,ZA,ZA-WC,Robertson,no,FARS,ROD,FARS,,,https://en.wikipedia.org/wiki/Robertson_Airfield,
2841,FASZ,medium_airport,Skukuza Airport,-24.96089935,31.58869934,1020,AF,ZA,ZA-MP,Skukuza,no,FASZ,SZK,FASZ,,,https://en.wikipedia.org/wiki/Skukuza_Airport,
30485,FATH,small_airport,Thohoyandou Airport,-23.0769,30.3836,2021,AF,ZA,ZA-NP,Thohoyandou,no,FATH,THY,FATH,,,https://af.wikipedia.org/wiki/PR_Mphephu-lughawe,
2845,FATZ,medium_airport,Tzaneen Airport,-23.8244,30.3293,1914,AF,ZA,ZA-NP,Tzaneen,no,FATZ,LTA,FATZ,,,https://af.wikipedia.org/wiki/Tzaneen-lughawe,
2846,FAUL,medium_airport,Prince Mangosuthu Buthelezi Airport,-28.32060051,31.41650009,1720,AF,ZA,ZA-NL,Ulundi,no,FAUL,ULD,FAUL,,,https://en.wikipedia.org/wiki/Ulundi_Airport,
2847,FAUP,medium_airport,Pierre Van Ryneveld Airport,-28.39909935,21.2602005,2782,AF,ZA,ZA-NC,Upington,yes,FAUP,UTN,FAUP,,,https://en.wikipedia.org/wiki/Upington_Airport,
2848,FAUT,medium_airport,K. D. Matanzima Airport,-31.54636318,28.6733551,2400,AF,ZA,ZA-EC,Mthatha,yes,FAUT,UTT,FAUT,,,https://en.wikipedia.org/wiki/K.D._Matanzima_Airport,Umtata
2849,FAVB,medium_airport,Vryburg Airport,-26.98240089,24.72879982,3920,AF,ZA,ZA-NW,Vyrburg,no,FAVB,VRU,FAVB,,,https://en.wikipedia.org/wiki/Vryburg_Airport,
2850,FAVG,medium_airport,Virginia Airport,-29.770599,31.058399,20,AF,ZA,ZA-NL,Durban,no,FAVG,VIR,FAVG,,,https://en.wikipedia.org/wiki/Virginia_Airport,
